customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn
CUST00682,45,57.32,2373.02,0,1,0,1,0,DSL,1,0,1,0,0,1,One year,1,Mailed check,3,0
CUST00683,27,52.72,1432.67,0,0,1,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,5,1
CUST00684,26,73.22,1996.06,0,1,0,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Bank transfer,2,1
CUST00685,47,33.72,1423.4,0,0,0,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Mailed check,3,0
CUST00686,56,74.48,4274.57,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Electronic check,4,1
CUST00687,63,73.25,4689.16,0,0,0,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,2,0
CUST00688,48,95.71,4111.39,1,0,0,1,0,No,0,0,0,1,0,0,One year,1,Bank transfer,1,0
CUST00689,61,103.03,5844.05,0,1,0,1,1,No,1,0,1,1,0,1,Month-to-month,0,Mailed check,5,0
CUST00690,26,62.93,1524.81,0,0,0,1,0,DSL,1,0,1,1,0,1,One year,1,Electronic check,4,0
CUST00691,36,48.84,1838.49,0,0,1,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer,4,0
CUST00692,1,44.45,39.39,0,1,1,1,0,Fiber optic,0,0,1,1,1,0,Two year,1,Bank transfer,3,0
CUST00693,8,37.85,305.78,1,0,1,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Credit card,2,1
CUST00694,52,23.88,1138.49,0,1,1,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,1
CUST00695,47,52.93,2478.19,0,1,0,1,1,No,1,0,1,1,0,1,One year,1,Credit card,5,0
CUST00696,56,45.57,2383.5,1,1,1,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Bank transfer,4,0
CUST00697,14,116.57,1575.96,0,0,0,1,1,No,0,0,0,0,1,1,Two year,1,Electronic check,3,1
CUST00698,28,74.89,2131.57,0,0,0,1,1,No,0,0,1,1,0,0,Month-to-month,0,Bank transfer,3,0
CUST00699,2,53.42,108.0,0,1,1,0,0,No,1,0,0,0,1,0,Month-to-month,1,Mailed check,2,1
CUST00700,26,77.21,2054.2,0,0,0,1,1,No,1,0,1,0,0,0,Two year,1,Credit card,3,1
CUST00701,14,32.2,388.56,0,0,1,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Electronic check,4,1
CUST00702,59,63.29,3690.83,0,0,0,1,0,DSL,0,1,0,0,0,1,One year,0,Bank transfer,2,0
CUST00703,56,81.88,4025.86,0,0,1,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,3,0
CUST00704,7,67.87,443.34,0,1,0,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Credit card,4,0
CUST00705,3,58.98,169.81,0,1,0,1,0,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,4,1
CUST00706,23,119.37,2554.83,0,1,0,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card,3,1
CUST00707,18,107.79,1850.82,0,1,1,1,0,Fiber optic,1,1,0,0,0,0,One year,0,Credit card,2,0
CUST00708,38,81.59,3253.29,1,0,0,1,0,No,1,0,1,0,0,0,Two year,0,Electronic check,2,0
CUST00709,15,76.08,1000.88,0,0,0,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card,0,1
CUST00710,64,81.31,5126.26,0,1,0,1,1,DSL,1,0,0,1,1,0,Two year,0,Credit card,4,0
CUST00711,28,38.53,1002.46,0,0,0,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,3,0
CUST00712,39,58.3,1993.13,0,0,0,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Mailed check,3,0
CUST00713,57,22.02,1106.72,0,1,0,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Mailed check,4,0
CUST00714,17,66.51,1175.73,0,1,1,1,0,No,0,1,0,1,0,0,Two year,1,Electronic check,2,0
CUST00715,44,73.39,3312.86,0,0,0,1,0,Fiber optic,1,1,0,0,1,0,One year,1,Electronic check,3,1
CUST00716,25,41.23,1063.12,0,1,0,1,0,Fiber optic,1,0,1,1,0,0,One year,0,Electronic check,3,0
CUST00717,17,116.33,2073.14,0,1,0,1,0,No,1,1,1,1,0,0,Two year,0,Electronic check,4,0
CUST00718,13,110.76,1283.89,0,0,0,1,0,No,1,1,0,1,0,1,One year,1,Mailed check,4,0
CUST00719,25,91.66,2110.67,0,1,0,1,0,DSL,1,0,1,1,0,0,Two year,1,Electronic check,3,0
CUST00720,68,72.41,4844.33,0,0,1,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Credit card,4,0
CUST00721,10,106.74,1010.57,0,1,0,1,1,Fiber optic,0,0,0,0,1,0,Two year,1,Bank transfer,2,1
CUST00722,67,31.33,1959.89,0,1,0,1,1,DSL,0,1,1,0,1,0,Month-to-month,0,Electronic check,4,0
CUST00723,18,98.63,1636.09,0,1,0,1,1,DSL,0,1,1,1,0,0,Month-to-month,1,Bank transfer,4,1
CUST00724,34,30.73,1012.18,0,0,0,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Bank transfer,3,1
CUST00725,8,99.01,764.45,0,0,0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card,2,1
CUST00726,40,46.13,1628.0,0,0,0,1,1,DSL,1,1,1,0,1,0,One year,1,Electronic check,5,1
CUST00727,42,107.46,4262.14,1,1,1,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,3,1
CUST00728,41,114.29,4501.71,0,0,0,1,1,Fiber optic,1,0,0,0,1,0,One year,1,Credit card,3,0
CUST00729,6,33.18,191.92,0,0,0,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card,2,1
CUST00730,52,65.19,3023.85,0,0,0,1,1,DSL,1,1,1,1,0,0,Month-to-month,1,Bank transfer,5,0
CUST00731,26,118.06,3064.82,0,0,0,1,0,No,1,1,0,0,0,1,Month-to-month,0,Bank transfer,3,1
CUST00732,64,67.31,3683.37,0,0,1,1,0,DSL,1,0,1,0,1,0,Two year,1,Electronic check,3,0
CUST00733,59,106.08,5764.07,0,1,0,1,1,No,1,1,0,0,1,0,Month-to-month,1,Mailed check,4,0
CUST00734,56,78.05,4397.21,0,0,1,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,3,1
CUST00735,59,56.28,3196.93,0,0,0,1,0,DSL,1,1,1,0,0,0,One year,0,Electronic check,3,0
CUST00736,70,47.15,2977.82,0,1,0,1,1,DSL,1,1,0,1,0,1,One year,0,Credit card,5,0
CUST00737,33,38.73,1264.02,0,1,0,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2,1
CUST00738,53,95.7,4886.86,0,0,0,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,2,1
CUST00739,22,57.43,1275.15,0,0,0,1,1,DSL,1,0,1,0,0,0,Month-to-month,1,Credit card,3,1
CUST00740,21,70.15,1468.74,0,1,0,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Electronic check,3,0
CUST00741,70,68.22,4641.79,1,0,0,1,1,DSL,1,1,1,1,0,1,Month-to-month,0,Credit card,6,0
CUST00742,70,76.88,5099.8,0,1,0,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Credit card,2,0
CUST00743,4,106.29,372.71,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Mailed check,3,0
CUST00744,62,118.04,6603.22,0,0,0,1,1,DSL,1,1,1,0,0,1,Month-to-month,1,Electronic check,5,0
CUST00745,62,59.57,3448.91,1,0,1,1,0,DSL,0,1,1,0,0,0,One year,1,Electronic check,2,1
CUST00746,24,102.41,2383.76,0,1,0,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,2,1
CUST00747,55,95.98,5029.43,0,1,1,1,0,DSL,0,1,1,1,1,0,Month-to-month,0,Electronic check,4,0
CUST00748,9,76.5,624.91,0,0,0,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,2,1
CUST00749,3,115.52,295.02,0,1,0,1,0,DSL,1,1,0,1,1,0,Month-to-month,0,Credit card,4,0
CUST00750,31,38.45,1131.46,0,0,0,1,0,No,0,1,1,0,1,1,Month-to-month,0,Electronic check,4,0
CUST00751,40,29.14,1057.35,1,0,0,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer,2,0
CUST00752,36,105.1,3771.95,0,1,0,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Electronic check,2,0
CUST00753,24,62.79,1288.13,1,0,0,1,0,Fiber optic,1,1,0,0,0,1,Two year,1,Bank transfer,3,0
CUST00754,6,104.39,605.65,0,1,0,0,0,Fiber optic,0,1,0,0,1,0,Two year,1,Credit card,2,0
CUST00755,66,109.1,7476.35,1,1,0,1,0,DSL,0,1,1,1,1,0,One year,1,Electronic check,4,0
CUST00756,4,24.37,86.26,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,1
CUST00757,6,108.11,612.55,1,1,0,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Bank transfer,3,1
CUST00758,51,63.73,2822.12,0,0,0,1,1,DSL,1,0,0,1,0,1,Two year,0,Bank transfer,4,0
CUST00759,62,70.06,4235.72,0,0,0,1,1,Fiber optic,1,0,1,0,0,0,One year,0,Bank transfer,3,0
CUST00760,57,81.91,4482.61,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,2,0
CUST00761,66,112.49,6915.57,0,0,0,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,3,0
CUST00762,8,19.95,152.3,0,0,0,1,0,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card,2,1
CUST00763,26,66.64,1783.43,1,0,1,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Credit card,6,1
CUST00764,51,88.15,3997.8,0,1,1,1,1,Fiber optic,0,1,1,0,0,1,Two year,0,Mailed check,4,0
CUST00765,45,91.72,3526.92,0,0,0,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Credit card,3,1
CUST00766,44,88.64,3987.26,0,1,0,0,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,2,1
CUST00767,5,31.71,153.07,1,1,1,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Mailed check,3,1
CUST00768,70,48.54,3493.39,0,1,1,1,0,No,0,1,1,1,1,1,One year,1,Electronic check,5,0
CUST00769,26,54.59,1375.89,0,0,0,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,3,1
CUST00770,68,100.05,6885.26,0,0,0,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Mailed check,3,0
CUST00771,19,46.43,825.65,0,0,0,1,0,Fiber optic,0,1,1,1,0,1,Two year,1,Electronic check,4,1
CUST00772,20,39.49,789.78,0,0,0,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Mailed check,3,1
CUST00773,12,115.66,1433.18,0,0,0,1,1,DSL,1,0,1,0,0,0,Two year,0,Credit card,3,0
CUST00774,47,18.9,856.7,0,1,0,1,1,No,1,0,0,1,1,0,Month-to-month,1,Bank transfer,4,1
CUST00775,1,119.78,106.14,0,0,1,1,0,DSL,1,1,0,0,0,0,Two year,1,Bank transfer,2,0
CUST00776,14,87.04,1101.29,0,1,1,0,0,Fiber optic,0,0,0,1,1,1,One year,1,Credit card,3,0
CUST00777,64,102.5,5836.62,0,1,0,1,1,Fiber optic,1,1,0,0,0,0,Two year,0,Electronic check,3,0
CUST00778,38,48.05,1642.16,0,0,0,1,0,No,1,0,1,1,0,0,Two year,0,Mailed check,3,0
CUST00779,37,19.46,656.14,0,0,0,1,0,DSL,1,1,1,1,0,1,Month-to-month,0,Credit card,5,1
CUST00780,11,93.26,985.88,0,1,0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Mailed check,3,1
CUST00781,3,103.08,299.22,0,0,0,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,3,0
CUST00782,33,93.53,2886.79,0,1,0,1,0,DSL,0,0,0,1,0,0,One year,1,Electronic check,1,1
CUST00783,6,32.57,190.16,0,0,0,1,0,DSL,1,1,1,1,0,0,Two year,1,Credit card,4,0
CUST00784,50,94.85,4108.5,0,1,0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Mailed check,3,0
CUST00785,10,96.43,836.59,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Credit card,3,0
CUST00786,5,85.17,376.61,0,0,0,1,1,DSL,1,0,1,0,1,1,Month-to-month,0,Bank transfer,5,1
CUST00787,23,96.14,2108.65,0,1,0,1,0,Fiber optic,0,1,1,0,1,0,Two year,1,Bank transfer,3,0
CUST00788,10,104.28,931.01,1,0,1,1,1,Fiber optic,0,0,1,1,1,0,Two year,1,Credit card,4,0
CUST00789,44,80.59,3214.97,0,0,0,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer,2,1
CUST00790,2,27.04,50.3,0,0,0,1,1,No,1,0,0,0,1,0,Month-to-month,0,Mailed check,3,1
CUST00791,13,67.74,891.52,0,0,0,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Mailed check,3,0
CUST00792,40,25.92,884.15,0,1,1,1,1,No,1,0,1,1,0,1,One year,1,Credit card,5,0
CUST00793,2,59.57,116.74,0,1,0,1,0,No,0,1,1,1,1,0,Month-to-month,1,Mailed check,4,1
CUST00794,65,59.52,3806.03,0,1,0,1,1,DSL,1,1,1,1,0,0,Month-to-month,0,Mailed check,5,1
CUST00795,63,24.73,1573.15,1,1,0,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,3,1
CUST00796,17,53.58,944.15,0,0,0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card,3,1
CUST00797,9,29.32,225.36,0,0,0,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,4,0
CUST00798,15,100.44,1326.95,0,1,0,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Bank transfer,2,0
CUST00799,24,114.66,2826.78,0,1,1,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Mailed check,3,1
CUST00800,38,25.38,908.22,0,0,1,1,0,Fiber optic,1,0,1,1,0,0,One year,0,Mailed check,3,1
CUST00801,35,115.42,3889.9,0,0,0,1,1,Fiber optic,1,0,0,0,0,1,One year,1,Bank transfer,3,1
CUST00802,49,71.3,3432.93,0,0,0,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,4,0
CUST00803,69,48.56,3303.11,0,1,0,1,1,No,1,0,1,0,1,0,Month-to-month,1,Bank transfer,4,0
CUST00804,62,25.84,1660.31,1,1,1,1,0,DSL,0,1,0,1,0,0,One year,0,Bank transfer,2,0
CUST00805,60,69.06,4348.25,0,0,0,1,0,No,0,0,1,0,0,1,Two year,1,Credit card,2,0
CUST00806,50,99.04,4922.44,0,1,0,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,2,0
CUST00807,9,90.12,736.01,0,0,1,1,0,No,1,1,0,1,0,1,Month-to-month,0,Credit card,4,0
CUST00808,34,23.12,806.48,0,0,1,1,1,DSL,1,0,1,0,0,1,Month-to-month,0,Bank transfer,4,0
CUST00809,35,25.44,765.61,1,1,0,1,1,DSL,1,1,1,1,1,1,One year,1,Credit card,7,0
CUST00810,1,59.09,52.96,0,0,1,1,1,DSL,1,1,0,1,0,1,Month-to-month,0,Mailed check,5,1
CUST00811,40,48.12,1981.54,0,0,1,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Mailed check,4,1
CUST00812,64,41.7,2405.22,0,1,0,1,1,No,0,0,1,1,1,0,One year,0,Credit card,4,0
CUST00813,22,46.66,917.84,0,1,0,1,0,Fiber optic,0,1,0,0,0,0,One year,1,Credit card,1,0
CUST00814,60,99.96,5263.64,0,1,1,1,0,No,0,1,0,1,0,0,Month-to-month,1,Mailed check,2,0
CUST00815,64,112.78,7375.43,0,0,0,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,3,0
CUST00816,72,59.32,4057.54,1,0,0,1,1,Fiber optic,0,0,0,0,1,0,One year,1,Mailed check,2,0
CUST00817,11,110.42,1196.37,0,1,0,1,0,No,1,0,1,1,1,1,Month-to-month,0,Mailed check,5,1
CUST00818,14,50.79,638.4,0,1,1,1,0,DSL,1,0,1,1,1,1,Month-to-month,1,Electronic check,5,0
CUST00819,60,66.6,4002.43,0,1,1,1,1,Fiber optic,1,0,0,0,0,0,Two year,1,Electronic check,2,0
CUST00820,30,41.05,1233.96,0,0,0,1,1,No,0,1,1,0,0,0,Month-to-month,0,Credit card,3,0
CUST00821,35,83.33,2661.41,0,0,1,1,1,No,0,1,0,1,1,0,One year,1,Electronic check,4,0
CUST00822,37,117.86,4064.88,0,1,1,1,1,No,0,0,1,0,0,0,Two year,0,Bank transfer,2,0
CUST00823,5,79.56,354.81,0,1,1,1,1,No,1,1,0,1,0,0,Month-to-month,0,Electronic check,4,1
CUST00824,26,54.5,1481.21,0,0,0,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Mailed check,3,1
CUST00825,62,84.08,5104.12,0,0,0,1,1,No,1,0,0,0,1,0,One year,1,Electronic check,3,0
CUST00826,4,30.54,126.67,0,0,0,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Electronic check,4,0
CUST00827,42,108.64,4155.31,1,0,0,1,0,No,1,0,0,0,1,0,Two year,1,Bank transfer,2,0
CUST00828,18,69.31,1255.54,0,0,0,1,0,Fiber optic,0,0,0,1,1,0,One year,1,Credit card,2,1
CUST00829,40,63.83,2561.3,0,0,1,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,5,0
CUST00830,72,77.76,5533.39,0,1,0,1,0,Fiber optic,1,0,1,1,1,0,One year,1,Mailed check,4,0
CUST00831,39,81.73,3324.94,0,0,1,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,3,1
CUST00832,14,25.32,329.21,0,1,0,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Credit card,4,1
CUST00833,32,87.63,2456.85,0,0,0,1,0,No,0,0,1,0,1,1,Month-to-month,0,Bank transfer,3,1
CUST00834,51,42.68,2142.6,1,1,0,1,1,No,0,0,1,1,1,1,Month-to-month,1,Mailed check,5,1
CUST00835,38,90.82,3436.88,0,0,0,1,0,DSL,1,1,0,0,1,0,One year,0,Bank transfer,3,0
CUST00836,23,101.9,2261.7,1,1,0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card,3,1
CUST00837,63,100.0,5615.59,0,1,1,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Electronic check,4,0
CUST00838,15,74.36,1060.62,0,1,0,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Mailed check,3,1
CUST00839,25,71.06,1620.95,0,1,0,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card,5,0
CUST00840,17,32.57,517.97,0,0,0,1,0,No,1,0,0,0,1,0,One year,1,Bank transfer,2,1
CUST00841,66,97.09,6273.65,0,1,0,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Mailed check,2,0
CUST00842,53,45.68,2418.72,0,1,0,0,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,2,0
CUST00843,51,68.66,3139.05,0,1,0,0,0,Fiber optic,1,1,0,1,1,1,Month-to-month,0,Mailed check,5,0
CUST00844,39,47.0,1706.64,0,0,0,1,1,DSL,1,0,1,1,0,0,Two year,1,Mailed check,4,0
CUST00845,51,31.65,1458.92,0,1,1,1,1,Fiber optic,1,0,0,1,0,0,One year,1,Bank transfer,3,0
CUST00846,70,82.21,5120.11,0,0,0,1,1,DSL,1,1,1,1,0,1,Month-to-month,1,Mailed check,6,0
CUST00847,6,23.54,142.18,0,0,1,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer,2,1
CUST00848,67,94.36,6523.48,0,0,0,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card,3,0
CUST00849,7,50.39,325.94,0,0,1,1,1,No,1,1,1,0,0,0,Two year,0,Electronic check,4,0
CUST00850,51,18.01,918.74,0,1,0,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Mailed check,5,1
CUST00851,72,70.14,5198.55,0,1,0,1,1,DSL,1,0,0,1,1,0,Month-to-month,1,Mailed check,4,0
CUST00852,42,22.78,975.15,0,1,0,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Bank transfer,4,1
CUST00853,64,46.17,2619.69,1,1,1,1,0,No,1,0,0,1,1,0,Month-to-month,0,Electronic check,3,0
CUST00854,15,90.11,1407.42,1,1,0,1,1,Fiber optic,1,0,0,1,0,0,Two year,1,Bank transfer,3,0
CUST00855,29,24.39,654.5,1,1,0,1,1,No,0,1,1,0,0,1,Month-to-month,1,Credit card,4,1
CUST00856,33,103.61,3138.24,0,0,0,1,0,Fiber optic,1,1,1,1,1,0,Two year,0,Mailed check,5,0
CUST00857,27,18.39,428.25,0,1,0,1,0,Fiber optic,1,0,0,1,0,1,One year,0,Credit card,3,1
CUST00858,36,43.18,1472.46,0,1,0,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card,2,0
CUST00859,29,93.57,2365.66,0,1,0,1,1,Fiber optic,0,1,1,1,1,0,Month-to-month,0,Electronic check,5,1
CUST00860,38,50.26,1718.33,1,1,0,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,4,0
CUST00861,57,28.39,1478.07,0,1,0,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Credit card,3,0
CUST00862,27,54.74,1495.37,0,0,0,1,0,No,1,0,1,0,1,1,Month-to-month,1,Credit card,4,1
CUST00863,55,45.58,2569.82,0,0,0,1,1,No,0,0,0,1,0,0,Month-to-month,1,Electronic check,2,0
CUST00864,33,103.96,3123.61,0,1,0,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Electronic check,2,0
CUST00865,68,49.96,3471.14,0,0,1,1,0,DSL,0,0,1,1,0,1,One year,0,Electronic check,3,0
CUST00866,66,98.47,6638.4,0,1,0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Credit card,2,0
CUST00867,10,108.97,1092.89,1,0,1,1,1,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,4,1
CUST00868,5,62.25,273.69,1,0,0,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Mailed check,4,1
CUST00869,38,110.81,4160.52,0,1,1,1,1,No,0,1,0,0,0,1,Month-to-month,1,Credit card,3,0
CUST00870,13,56.49,763.01,0,0,0,1,0,No,0,0,0,1,0,1,Two year,1,Electronic check,2,0
CUST00871,31,116.34,3557.88,0,1,0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer,1,1
CUST00872,47,27.11,1167.55,0,0,0,1,1,No,1,0,1,1,1,1,Two year,0,Electronic check,6,0
CUST00873,52,88.08,4351.68,1,0,1,1,1,Fiber optic,0,0,1,1,0,0,One year,0,Credit card,3,0
CUST00874,56,68.37,3748.87,0,1,0,1,1,DSL,1,1,0,1,1,0,One year,1,Electronic check,5,0
CUST00875,15,57.54,821.77,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer,1,1
CUST00876,29,82.54,2092.04,0,1,0,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Bank transfer,4,1
CUST00877,8,89.79,655.4,0,1,0,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,4,1
CUST00878,5,18.45,93.22,0,0,0,1,1,DSL,1,0,1,0,0,0,One year,1,Electronic check,3,0
CUST00879,29,35.03,1038.51,0,1,0,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Mailed check,4,0
CUST00880,47,90.73,3741.76,0,1,0,1,0,Fiber optic,0,0,1,0,0,0,One year,1,Electronic check,1,0
CUST00881,68,85.97,6082.59,0,0,0,1,0,No,0,0,1,1,1,0,Month-to-month,0,Credit card,3,0
CUST00882,45,116.54,4802.54,0,0,1,1,1,Fiber optic,1,0,1,1,1,0,Two year,1,Credit card,5,0
CUST00883,2,95.63,187.91,0,0,0,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,1,1
CUST00884,27,114.98,3105.59,0,1,0,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer,4,1
CUST00885,36,89.66,3267.75,0,1,1,1,0,DSL,0,1,0,0,0,1,Month-to-month,1,Bank transfer,2,0
CUST00886,36,48.4,1810.61,0,1,0,1,0,Fiber optic,0,0,0,1,1,0,One year,1,Credit card,2,0
CUST00887,26,28.75,682.16,0,1,0,1,0,No,1,0,1,1,0,0,One year,1,Mailed check,3,0
CUST00888,43,97.75,4294.47,0,1,1,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,4,0
CUST00889,27,83.7,1980.43,1,1,0,1,0,No,0,1,1,0,1,1,Two year,0,Electronic check,4,0
CUST00890,69,22.91,1566.58,0,1,0,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Mailed check,3,0
CUST00891,20,54.73,1092.84,0,0,1,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Mailed check,3,1
CUST00892,11,115.59,1253.11,0,1,1,1,0,No,1,1,1,1,0,0,Two year,0,Mailed check,4,0
CUST00893,38,69.04,2362.38,0,1,0,1,0,No,0,0,1,1,0,0,Two year,0,Electronic check,2,0
CUST00894,6,62.14,382.02,0,1,0,1,0,No,1,1,0,1,0,1,One year,1,Bank transfer,4,0
CUST00895,72,64.69,4116.33,1,1,0,1,1,Fiber optic,0,0,1,0,0,0,Two year,0,Electronic check,2,0
CUST00896,23,39.31,778.21,0,0,0,1,1,No,0,0,1,1,0,0,Month-to-month,1,Electronic check,3,1
CUST00897,47,55.61,2596.66,0,1,0,1,1,No,0,0,0,1,0,0,Two year,1,Mailed check,2,0
CUST00898,46,55.72,2422.39,0,0,0,1,0,No,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,1
CUST00899,12,23.34,285.63,0,1,1,1,0,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Bank transfer,4,1
CUST00900,13,96.29,1159.99,0,0,1,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Mailed check,5,1
CUST00901,62,60.48,3313.5,0,1,0,1,1,No,0,0,0,1,0,1,Month-to-month,1,Mailed check,3,0
CUST00902,60,101.86,6217.26,0,1,0,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Mailed check,3,0
CUST00903,43,104.74,4322.69,0,1,0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,2,0
CUST00904,68,39.62,2391.98,0,0,0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,2,0
CUST00905,5,85.05,422.73,0,1,0,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card,1,1
CUST00906,37,66.17,2331.32,0,1,1,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Mailed check,7,0
CUST00907,72,107.78,7534.05,0,1,0,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,3,0
CUST00908,31,40.01,1168.59,0,0,1,1,0,No,1,1,1,1,1,0,Month-to-month,1,Electronic check,5,1
