customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn,churn_prob,risk_segment,monthly_revenue_risk
CUST01543,39,25.56,968.11,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card,1,0,0.59240071683349,Medium risk,15.141762322264006
CUST01544,42,56.3,2212.49,0,1,0,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Credit card,3,1,0.4640430963482742,Medium risk,26.125626324407836
CUST01545,58,99.99,4960.95,0,0,1,1,0,DSL,0,1,0,0,0,0,One year,1,Electronic check,1,0,0.04243530186288205,Low risk,4.243105833269576
CUST01546,12,62.21,751.52,0,1,0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,1,0.8843931333623801,High risk,55.018096826473666
CUST01547,3,119.71,306.02,0,0,0,1,1,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,3,0,0.582522923942231,Medium risk,69.73381922512448
CUST01548,18,75.02,1353.57,0,0,0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card,4,1,0.7328471186483555,High risk,54.97819084099962
CUST01549,40,50.76,2088.59,0,0,0,1,1,DSL,1,0,0,0,1,1,Two year,1,Mailed check,4,0,0.08642212602182582,Low risk,4.386787116867879
CUST01550,21,40.45,795.57,0,1,1,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer,3,1,0.6918403809196595,High risk,27.984943408200227
CUST01551,15,53.75,771.67,0,0,0,1,1,DSL,0,0,1,1,0,1,Two year,0,Electronic check,4,0,0.43376012251161156,Medium risk,23.314606584999122
CUST01552,26,56.0,1376.5,0,1,0,1,0,No,1,1,1,0,0,1,Two year,0,Electronic check,4,0,0.1832786983390304,Low risk,10.263607106985702
CUST01553,8,25.01,185.64,1,1,1,1,0,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer,3,1,0.9152713181107198,High risk,22.890935665949105
CUST01554,42,55.7,2403.7,1,1,0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,5,1,0.4125370019153634,Medium risk,22.978311006685743
CUST01555,44,65.35,2958.17,0,0,0,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Mailed check,4,0,0.27754233938464395,Low risk,18.13739187878648
CUST01556,14,91.72,1177.71,0,1,0,1,1,DSL,0,1,1,1,1,1,Two year,1,Electronic check,6,1,0.21694121896386448,Low risk,19.89784860336565
CUST01557,2,84.99,165.39,0,1,0,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Mailed check,4,1,0.8128620364931287,High risk,69.08514448155101
CUST01558,37,90.29,3458.93,0,0,1,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Bank transfer,4,1,0.37309673252424025,Medium risk,33.68690397961365
CUST01559,69,18.85,1355.81,0,0,0,1,1,No,0,1,0,0,0,1,Month-to-month,1,Mailed check,3,0,0.14407392503114752,Low risk,2.715793486837131
CUST01560,38,40.2,1453.96,0,0,0,1,1,No,0,1,0,1,1,0,Month-to-month,1,Mailed check,4,0,0.45216768457940104,Medium risk,18.177140920091922
CUST01561,41,85.49,3296.76,0,1,1,1,1,Fiber optic,1,0,0,0,1,0,Two year,0,Electronic check,3,0,0.10223116942711186,Low risk,8.739742674323793
CUST01562,62,67.37,3783.22,0,0,0,0,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Credit card,3,0,0.15351529123076918,Low risk,10.34232517021692
CUST01563,60,18.54,1158.87,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,One year,0,Mailed check,4,1,0.2913794755681309,Low risk,5.402175477033146
CUST01564,14,100.06,1230.73,1,1,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer,2,1,0.7790790965132882,High risk,77.95465439711963
CUST01565,2,96.83,187.07,0,1,0,1,0,No,0,0,1,1,0,1,Two year,1,Bank transfer,3,1,0.19875101957575805,Low risk,19.24506122552065
CUST01566,70,73.94,4691.91,0,1,0,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,0,0.13286325811188598,Low risk,9.82390930479285
CUST01567,17,24.78,381.58,0,1,0,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card,1,1,0.8964224365782753,High risk,22.21334797840966
CUST01568,28,96.18,2507.2,0,0,0,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Bank transfer,1,0,0.46284845878343384,Medium risk,44.51676476579067
CUST01569,66,77.54,5372.29,0,1,0,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,2,0,0.028369009490626162,Low risk,2.199732995903153
CUST01570,35,97.76,2945.97,0,0,0,1,1,No,0,1,1,1,1,0,Month-to-month,1,Electronic check,5,0,0.2796746313189039,Low risk,27.340991957736048
CUST01571,5,94.68,457.17,0,1,1,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card,3,1,0.6469199425999741,High risk,61.25038016536555
CUST01572,65,99.91,5627.27,0,1,0,0,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Bank transfer,2,0,0.053305454916412566,Low risk,5.32574800069878
CUST01573,40,70.84,2496.13,0,0,0,1,1,DSL,1,0,1,1,0,0,One year,1,Electronic check,4,0,0.24676107119887133,Low risk,17.480554283728047
CUST01574,56,32.31,1697.02,0,1,1,0,0,No,1,0,0,1,0,0,Month-to-month,0,Electronic check,2,0,0.31175874589861213,Medium risk,10.07292507998416
CUST01575,36,86.46,2963.44,1,0,0,1,1,DSL,0,0,1,1,0,0,One year,1,Credit card,3,0,0.23672604894025254,Low risk,20.46733419137423
CUST01576,45,81.29,3298.68,0,0,1,0,0,No,0,0,0,1,1,1,Month-to-month,1,Bank transfer,3,1,0.14468889585829373,Low risk,11.761760344320697
CUST01577,23,93.71,1968.44,0,1,0,1,0,DSL,1,1,0,0,1,1,Two year,0,Bank transfer,4,0,0.09576778060178129,Low risk,8.974398720192925
CUST01578,47,35.33,1440.32,0,1,0,1,0,No,1,0,1,0,0,1,Two year,1,Mailed check,3,0,0.06477532085440044,Low risk,2.288512085785967
CUST01579,31,37.89,1069.63,1,1,1,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Bank transfer,4,0,0.7645441824253696,High risk,28.968579072097253
CUST01580,11,108.82,1248.86,0,1,0,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Mailed check,4,1,0.5499720212837645,Medium risk,59.847955356099256
CUST01581,10,94.5,981.8,0,1,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,2,1,0.8424939833149901,High risk,79.61568142326657
CUST01582,67,110.64,6797.43,1,0,0,1,1,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer,3,0,0.03839674150692814,Low risk,4.24821548032653
CUST01583,14,95.39,1287.61,0,0,0,1,0,DSL,1,1,0,0,0,1,Month-to-month,0,Credit card,3,1,0.581107816716048,Medium risk,55.431874636543824
CUST01584,10,78.91,814.29,0,0,0,1,0,No,1,1,0,1,1,0,One year,1,Electronic check,4,1,0.5734411927243747,Medium risk,45.250244517880404
CUST01585,1,84.72,72.12,0,0,0,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Mailed check,5,1,0.8305334998674148,High risk,70.36279810876738
CUST01586,5,108.69,550.05,0,1,1,1,0,Fiber optic,0,0,1,0,1,0,Two year,0,Bank transfer,2,1,0.3853861226436247,Medium risk,41.88761767013557
CUST01587,20,77.04,1601.93,0,0,0,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,4,0,0.6148799948775827,High risk,47.370354805368976
CUST01588,8,82.5,573.05,0,0,1,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Credit card,2,1,0.7025259970844336,High risk,57.958394759465776
CUST01589,43,33.96,1288.39,0,0,0,1,1,No,1,1,1,0,1,0,Month-to-month,1,Bank transfer,5,1,0.3970373573173219,Medium risk,13.483388654496252
CUST01590,1,66.34,69.14,0,1,0,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,2,1,0.8948198666195838,High risk,59.362349951543194
CUST01591,57,91.07,4970.41,0,1,0,1,1,No,0,0,1,0,0,1,Month-to-month,1,Credit card,3,0,0.05129424305408904,Low risk,4.671366714935889
CUST01592,64,45.64,2491.11,0,0,0,1,1,No,0,1,0,0,0,0,Month-to-month,1,Bank transfer,2,0,0.12407796851975289,Low risk,5.662918483241522
CUST01593,28,38.63,975.13,0,1,0,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Credit card,3,1,0.625140667069498,High risk,24.14918396889471
CUST01594,37,50.01,1739.33,0,0,0,1,1,DSL,0,0,0,1,0,0,One year,1,Bank transfer,2,1,0.31813788525562536,Medium risk,15.910075641633824
CUST01595,47,42.63,1980.73,0,1,0,1,1,No,1,0,0,1,1,0,Two year,1,Credit card,4,0,0.07008483967414063,Low risk,2.9877167153086153
CUST01596,37,39.92,1472.07,1,0,1,0,0,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Electronic check,3,1,0.7837500769400016,High risk,31.287303071444867
CUST01597,49,61.33,3152.68,0,0,1,0,0,DSL,1,1,0,1,1,1,Month-to-month,1,Mailed check,5,1,0.1738464873894462,Low risk,10.662005071594734
CUST01598,44,110.6,4416.27,1,1,0,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Credit card,4,0,0.11087761320378488,Low risk,12.263064020338607
CUST01599,56,69.72,3738.95,0,1,0,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Electronic check,4,0,0.25328848169529866,Low risk,17.65927294379622
CUST01600,28,37.17,995.66,0,0,0,1,0,No,0,0,0,1,1,1,Month-to-month,1,Electronic check,3,0,0.6629145787069489,High risk,24.640534890537293
CUST01601,6,25.85,144.42,0,1,0,1,0,DSL,1,0,1,1,1,1,One year,1,Credit card,5,1,0.7547964271233063,High risk,19.511487641137467
CUST01602,61,89.01,4798.87,0,1,0,1,1,DSL,0,0,1,0,0,0,Two year,1,Credit card,2,0,0.011484430128014039,Low risk,1.0222291256945297
CUST01603,20,57.05,1192.91,1,1,0,1,0,No,0,0,0,0,0,1,Two year,0,Electronic check,1,0,0.35213959643295356,Medium risk,20.0895639765
CUST01604,2,101.83,207.87,1,0,1,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Credit card,3,1,0.8440074922526847,High risk,85.94528293609088
CUST01605,37,85.27,2996.19,0,0,0,0,0,Fiber optic,1,0,1,1,0,0,Two year,1,Bank transfer,3,0,0.11675133948986306,Low risk,9.955386718300623
CUST01606,20,99.22,1926.16,0,1,0,0,0,Fiber optic,1,0,0,0,1,0,One year,0,Mailed check,2,0,0.4208028487900883,Medium risk,41.752058656952556
CUST01607,26,45.74,1064.91,0,0,0,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Credit card,3,0,0.7624543346258164,High risk,34.874661265784844
CUST01608,29,88.62,2463.99,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,1,0.6742044465189126,High risk,59.74799805050604
CUST01609,1,44.93,44.44,0,0,0,1,0,Fiber optic,1,1,0,1,1,1,Two year,0,Electronic check,5,0,0.6666934191386807,High risk,29.954535321900927
CUST01610,35,113.78,3795.26,0,1,1,1,0,DSL,1,1,1,0,0,1,Month-to-month,1,Electronic check,4,0,0.18674894940499642,Low risk,21.248295463300494
CUST01611,70,82.91,6082.61,0,0,1,1,0,Fiber optic,1,1,1,0,1,0,Month-to-month,0,Mailed check,4,0,0.06238798626145079,Low risk,5.172587940936885
CUST01612,59,51.1,2931.29,0,1,1,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,3,1,0.209706965114427,Low risk,10.716025917347219
CUST01613,69,45.49,2900.87,1,0,1,0,0,No,0,0,1,0,1,1,One year,1,Credit card,3,1,0.04341828705921549,Low risk,1.9750978783237125
CUST01614,33,37.47,1241.99,0,0,0,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Credit card,3,1,0.7336481652372151,High risk,27.489796751438448
CUST01615,51,88.85,4006.13,0,0,0,1,0,No,1,1,1,1,0,0,Two year,1,Bank transfer,4,0,0.0190381621169393,Low risk,1.6915407040900567
CUST01616,12,40.31,448.36,1,0,0,0,0,No,0,1,0,1,0,1,One year,1,Credit card,3,1,0.6598249447430751,High risk,26.59754352259336
CUST01617,20,78.72,1447.49,0,1,0,1,1,DSL,1,1,1,0,1,1,One year,1,Electronic check,6,0,0.36554317750937615,Medium risk,28.77555893353809
CUST01618,53,44.99,2232.73,0,1,0,1,0,No,0,0,0,1,0,1,Month-to-month,1,Electronic check,2,0,0.25406342932721465,Low risk,11.430313685431388
CUST01619,43,85.52,3700.73,0,0,0,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card,2,0,0.17592697853038458,Low risk,15.04527520391849
CUST01620,50,101.12,4787.2,0,0,0,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,0,0.14956400774742892,Low risk,15.123912463420014
CUST01621,29,97.36,2848.29,0,1,1,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,4,0,0.46742602603966876,Medium risk,45.50859789522215
CUST01622,57,95.61,5260.65,1,1,0,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Bank transfer,3,0,0.1228498068980675,Low risk,11.745670037524233
CUST01623,39,37.15,1330.64,1,1,0,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Mailed check,4,1,0.7105928566498081,High risk,26.398524624540368
CUST01624,56,27.02,1531.27,0,1,1,1,1,DSL,1,1,1,0,0,1,One year,0,Credit card,5,0,0.13167157019542575,Low risk,3.5577658266804035
CUST01625,43,89.29,3446.53,0,0,0,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,3,0,0.2762795821913067,Low risk,24.669003893861777
CUST01626,50,55.57,2486.41,0,1,1,1,0,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Electronic check,4,0,0.43997572712823957,Medium risk,24.44945115651627
CUST01627,23,62.1,1358.17,0,0,1,0,0,Fiber optic,1,1,1,1,1,0,Month-to-month,0,Electronic check,5,0,0.79317984006105,High risk,49.25646806779121
CUST01628,44,21.18,840.75,0,0,0,1,0,Fiber optic,1,0,0,1,1,0,Two year,1,Bank transfer,3,1,0.25958311008554696,Low risk,5.497970271611885
CUST01629,38,44.48,1439.78,0,1,0,1,1,Fiber optic,1,0,0,1,0,1,One year,1,Mailed check,4,1,0.38289674492863907,Medium risk,17.031247214425864
CUST01630,23,21.43,482.86,0,1,0,1,1,DSL,1,1,1,1,0,0,One year,1,Mailed check,5,0,0.6111417569128158,High risk,13.096767850641642
CUST01631,45,107.68,4614.07,0,1,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card,1,0,0.20682121955915242,Low risk,22.270508922129533
CUST01632,52,42.83,2091.53,0,0,0,1,1,DSL,0,1,1,0,1,1,Month-to-month,0,Credit card,5,1,0.24498509545031052,Low risk,10.4927116381368
CUST01633,50,74.85,3904.9,0,0,0,1,0,No,1,0,1,1,1,1,Two year,1,Electronic check,5,0,0.031781817918809935,Low risk,2.3788690712229235
CUST01634,8,21.98,169.55,0,0,1,1,0,No,0,1,0,1,1,0,Month-to-month,0,Mailed check,3,1,0.8682032733243921,High risk,19.08310794767014
CUST01635,1,86.02,87.97,0,1,0,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Mailed check,4,1,0.7785639192082863,High risk,66.97206833029678
CUST01636,8,50.95,357.83,0,0,1,1,1,DSL,1,0,0,0,0,1,One year,1,Credit card,3,0,0.6263387494510424,High risk,31.911959284530614
CUST01637,29,109.59,3063.19,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card,2,0,0.2502043966570591,Low risk,27.41989982964711
CUST01638,5,108.59,555.76,0,0,1,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Electronic check,5,0,0.415223813668596,Medium risk,45.08915392627284
CUST01639,47,51.18,2325.17,1,1,1,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,0,Bank transfer,6,1,0.5265278847413188,Medium risk,26.947697141060697
CUST01640,34,109.9,3712.7,0,1,0,1,1,No,1,0,0,0,1,0,Month-to-month,1,Mailed check,3,0,0.17364343548538375,Low risk,19.083413559843674
CUST01641,65,119.61,7186.95,0,0,1,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2,0,0.025824487600357524,Low risk,3.0888669618787636
CUST01642,55,102.19,4881.3,0,0,0,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,3,1,0.12798554889808086,Low risk,13.078843241894884
CUST01643,43,104.18,4218.03,0,1,0,1,0,Fiber optic,0,0,1,0,0,0,Two year,1,Mailed check,1,0,0.057408581184357196,Low risk,5.980825987786333
CUST01644,30,43.4,1209.42,0,1,0,1,1,DSL,0,1,0,0,0,0,One year,0,Mailed check,2,0,0.3960880395227855,Medium risk,17.19022091528889
CUST01645,17,76.82,1336.51,0,1,1,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,5,0,0.7543570572423655,High risk,57.94970913735851
CUST01646,26,24.86,580.95,1,1,1,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Bank transfer,2,1,0.7930893565709278,High risk,19.716201404353264
CUST01647,8,27.68,231.04,0,0,1,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,4,1,0.8988646541131371,High risk,24.880573625851635
CUST01648,47,119.89,5869.39,0,1,0,1,0,No,1,0,1,1,1,0,One year,0,Mailed check,4,0,0.03351639122654796,Low risk,4.018280144150835
CUST01649,72,51.32,3323.79,0,0,1,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,3,1,0.18516911310302517,Low risk,9.502878884447252
CUST01650,46,94.31,3989.51,0,1,1,1,0,No,1,1,0,1,1,0,Month-to-month,0,Electronic check,4,0,0.15832974088083382,Low risk,14.932077862471438
CUST01651,68,100.28,7017.55,0,0,0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,3,0,0.05843569044106217,Low risk,5.859931037429715
CUST01652,33,105.52,3633.02,0,1,0,1,1,DSL,1,0,0,0,0,0,One year,1,Electronic check,2,0,0.18120576551078946,Low risk,19.1208323766985
CUST01653,1,119.76,112.42,1,0,0,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Mailed check,6,0,0.2844614623062396,Low risk,34.067104725795254
CUST01654,19,42.63,740.47,0,0,0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,3,1,0.8652307998675481,High risk,36.88478899835358
CUST01655,31,22.12,655.01,1,0,0,1,0,Fiber optic,1,1,0,0,0,1,One year,0,Mailed check,3,1,0.6772743216957323,High risk,14.9813079959096
CUST01656,14,59.94,828.72,0,1,0,1,1,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,4,1,0.7487594130326828,High risk,44.880639217179
CUST01657,53,31.27,1499.36,0,1,0,0,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer,1,1,0.41681809736688763,Medium risk,13.033901904662576
CUST01658,48,20.29,971.29,0,1,0,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer,4,0,0.4257415864505837,Medium risk,8.638296789082343
CUST01659,69,54.76,3250.71,0,0,0,1,1,DSL,1,0,0,1,0,0,Two year,1,Electronic check,3,0,0.027132985567896305,Low risk,1.4858022896980017
CUST01660,62,97.94,5221.3,1,1,0,1,0,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Mailed check,5,0,0.10019149293178024,Low risk,9.812754817738556
CUST01661,66,75.75,4635.82,0,1,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,2,0,0.0999572709071648,Low risk,7.571763271217733
CUST01662,64,49.9,2940.33,0,0,0,1,0,No,1,0,1,0,0,0,Month-to-month,1,Bank transfer,2,1,0.11931012475079199,Low risk,5.95357522506452
CUST01663,70,84.74,5416.48,1,0,0,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,6,0,0.1063459264806632,Low risk,9.011753809971399
CUST01664,63,41.67,2489.23,1,0,0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,1,0,0.3353985560108633,Medium risk,13.976057828972674
CUST01665,33,19.47,587.35,0,0,0,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Mailed check,4,1,0.6370830796060063,High risk,12.404007559928942
CUST01666,41,95.96,3495.49,1,0,1,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card,4,0,0.32935966657340787,Medium risk,31.605353604384216
CUST01667,48,81.62,3572.58,0,1,0,1,0,DSL,0,1,0,1,1,0,One year,1,Mailed check,3,0,0.07197330071935824,Low risk,5.87446080471402
CUST01668,13,95.75,1300.74,0,0,0,1,0,No,0,1,0,0,0,1,Month-to-month,0,Bank transfer,2,0,0.5691862849448728,Medium risk,54.49958678347157
CUST01669,31,21.97,634.91,0,1,1,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Mailed check,4,1,0.7819865060613522,High risk,17.180243538167908
CUST01670,68,103.39,6601.25,1,1,0,1,0,No,1,1,0,1,0,0,Month-to-month,0,Credit card,3,0,0.03483115265928119,Low risk,3.601192873443082
CUST01671,4,81.19,313.49,0,1,0,1,1,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Bank transfer,4,1,0.8454151350368961,High risk,68.63925481364559
CUST01672,19,75.47,1500.85,0,1,0,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,3,1,0.6132473656368227,High risk,46.281778684611005
CUST01673,70,81.71,5138.12,0,0,0,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Credit card,2,0,0.09037869138205787,Low risk,7.384842872827948
CUST01674,13,106.17,1361.24,0,1,1,1,1,DSL,0,0,1,0,1,0,One year,0,Mailed check,3,1,0.35489804730193475,Medium risk,37.67952568204641
CUST01675,23,77.87,1778.83,0,0,0,1,0,Fiber optic,0,1,0,0,0,1,One year,1,Credit card,2,1,0.4360802779747068,Medium risk,33.95757124589042
CUST01676,1,77.26,75.06,0,1,1,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card,2,0,0.7460623049827015,High risk,57.64077368296353
CUST01677,54,119.05,5578.28,1,1,1,0,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,3,0,0.12255490524388458,Low risk,14.59016146928446
CUST01678,71,95.19,6659.64,0,1,0,1,0,No,1,0,0,0,0,1,Month-to-month,0,Bank transfer,2,0,0.021390399193656158,Low risk,2.0361520992441298
CUST01679,15,63.11,816.79,0,1,0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,2,1,0.881913780821393,High risk,55.657578707638116
CUST01680,65,90.15,5679.44,0,0,0,1,0,No,0,1,0,0,0,1,Month-to-month,1,Electronic check,2,0,0.04546303432290251,Low risk,4.098492544209662
CUST01681,71,57.7,4088.16,1,0,0,1,0,Fiber optic,1,0,0,1,0,1,Two year,1,Electronic check,3,0,0.04220781908407114,Low risk,2.4353911611509047
CUST01682,15,41.35,553.38,0,1,0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer,3,1,0.8772351319417597,High risk,36.27367270579177
CUST01683,21,78.88,1686.83,0,0,0,0,0,No,0,0,1,0,0,1,Month-to-month,1,Electronic check,2,1,0.5642117868110621,Medium risk,44.505025743656574
CUST01684,19,112.67,1832.62,1,1,0,1,0,No,0,0,1,1,0,1,Month-to-month,1,Electronic check,3,0,0.514239347648868,Medium risk,57.93934729959796
CUST01685,60,112.77,6893.15,0,0,1,1,0,No,1,1,1,0,0,0,Month-to-month,1,Bank transfer,3,0,0.02766758141565539,Low risk,3.1200731562434583
CUST01686,33,52.87,1643.63,0,1,0,1,0,DSL,1,0,1,0,0,1,One year,0,Electronic check,3,0,0.3586966809365308,Medium risk,18.96429352111438
CUST01687,49,71.82,3144.45,0,0,0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,0,0.4286973915833523,Medium risk,30.78904666351636
CUST01688,35,39.59,1214.88,1,1,1,1,1,DSL,1,0,1,0,1,0,Month-to-month,0,Electronic check,4,0,0.6858835670900034,High risk,27.15413042109324
CUST01689,44,119.55,5474.09,0,1,0,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,5,0,0.06470177406648508,Low risk,7.735097089648292
CUST01690,11,118.07,1122.83,0,0,0,1,0,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,4,0,0.682403383961804,High risk,80.57136754437019
CUST01691,72,84.25,5397.64,1,0,0,1,0,No,1,0,0,0,0,1,One year,1,Electronic check,2,0,0.023268820370151558,Low risk,1.9603981161852688
CUST01692,66,100.05,6072.16,0,0,0,1,1,No,1,1,1,1,0,0,One year,1,Credit card,5,0,0.013632899307835447,Low risk,1.3639715757489363
CUST01693,46,90.94,4074.67,0,0,0,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Bank transfer,3,1,0.2812385113100647,Low risk,25.575830218537284
CUST01694,9,78.5,677.51,0,0,0,1,1,DSL,1,0,0,0,0,1,One year,1,Electronic check,3,1,0.601869296238517,High risk,47.246739754723585
CUST01695,3,23.44,61.54,0,0,0,1,0,No,0,1,0,0,0,1,Month-to-month,0,Electronic check,2,1,0.8787380044103643,High risk,20.59761882337894
CUST01696,26,64.39,1520.03,0,1,1,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Mailed check,3,1,0.4571502000700042,Medium risk,29.43590138250757
CUST01697,72,86.83,5612.52,0,0,0,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Bank transfer,6,0,0.04900489006319751,Low risk,4.25509460418744
CUST01698,48,87.11,3732.66,1,1,0,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,2,0,0.23670109150004895,Low risk,20.619032080569262
CUST01699,66,56.06,3449.21,0,1,0,1,1,Fiber optic,1,0,1,0,0,1,One year,1,Electronic check,4,0,0.08962485004554985,Low risk,5.024369093553525
CUST01700,70,114.05,7910.1,0,0,0,1,1,No,1,0,0,1,0,0,Two year,1,Credit card,3,0,0.002900915283688988,Low risk,0.3308493881047291
CUST01701,28,35.07,877.37,0,0,0,1,0,DSL,0,0,1,1,1,0,Two year,1,Electronic check,3,1,0.3362642980433568,Medium risk,11.792788932380523
CUST01702,26,69.04,1657.42,0,1,1,0,0,Fiber optic,1,1,0,0,0,0,One year,0,Mailed check,2,0,0.4364790402290566,Medium risk,30.13451293741407
CUST01703,25,88.47,2052.91,0,0,0,0,0,DSL,1,1,0,1,0,1,Month-to-month,0,Credit card,4,0,0.43899519970744083,Medium risk,38.837905318117286
CUST01704,12,89.11,1117.75,1,1,0,1,1,No,0,0,0,1,1,0,Month-to-month,1,Bank transfer,3,1,0.6987151469833371,High risk,62.26250674768517
CUST01705,5,84.16,438.02,0,1,0,0,0,No,1,1,1,0,0,0,Month-to-month,1,Mailed check,3,1,0.6886437755682724,High risk,57.9562601518258
CUST01706,48,46.08,2234.02,1,0,0,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Bank transfer,4,1,0.40828113235878927,Medium risk,18.81359457909301
CUST01707,37,33.93,1127.77,0,1,0,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,1,0.6536341160261818,High risk,22.177805556768348
CUST01708,44,82.87,3148.95,0,0,0,1,1,Fiber optic,0,0,0,0,1,1,Two year,1,Bank transfer,3,0,0.06006282649024797,Low risk,4.977406431246849
